gender,race,year,salary,allegation,sustained
M,White,2015,83616,12,0
M,White,2007,68262,0,0
M,White,2008,68262,0,0
M,White,2009,70656,16,1
M,White,2010,75726,18,1
M,White,2011,77238,18,1
M,White,2012,78012,19,1
M,White,2013,78012,19,1
M,White,2014,85662,19,1
M,White,2015,86520,19,1
M,White,2007,68262,0,0
M,White,2008,70656,0,0
M,White,2009,70656,0,0
M,White,2010,75726,0,0
M,White,2011,77238,0,0
M,White,2012,78012,0,0
M,White,2013,80724,0,0
M,White,2014,85662,0,0
M,White,2015,86520,0,0
M,White,2007,68262,0,0
M,White,2008,68262,0,0
M,White,2009,70656,0,0
M,White,2010,75726,0,0
M,White,2011,77238,0,0
M,White,2012,78012,0,0
M,White,2013,78012,0,0
M,White,2014,85662,0,0
M,White,2015,86520,0,0
M,White,2007,73116,0,0
M,White,2008,73116,0,0
M,White,2009,73116,26,0
M,White,2010,78360,26,0
M,White,2011,82878,26,0
M,White,2012,83706,26,0
M,White,2013,83706,26,0
M,White,2014,88830,26,0
M,White,2015,89718,27,0
M,Hispanic,2007,70656,0,0
M,Hispanic,2008,70656,0,0
M,Hispanic,2009,73116,4,0
M,Hispanic,2010,78360,4,0
M,Hispanic,2011,79926,5,0
M,Hispanic,2012,80724,5,0
M,Hispanic,2013,80724,5,0
M,Hispanic,2014,88830,5,0
M,Hispanic,2015,89718,5,0
F,White,2007,58896,2,1
F,White,2008,61932,2,1
F,White,2009,64992,3,1
F,White,2010,73164,3,1
F,White,2011,74628,3,1
F,White,2012,75372,3,1
F,White,2013,75372,3,1
F,White,2014,79980,3,1
F,White,2015,80778,3,1
F,White,2007,68262,0,0
F,White,2008,70656,0,0
F,White,2009,70656,0,0
F,White,2010,75726,0,0
F,White,2011,77238,0,0
F,White,2012,78012,0,0
F,White,2013,80724,0,0
F,White,2014,85662,0,0
F,White,2015,86520,0,0
M,White,2007,70656,18,0
M,White,2008,70656,20,0
M,White,2009,70656,28,0
M,White,2010,75726,28,0
M,White,2011,79926,28,0
M,White,2012,80724,29,0
M,White,2013,80724,29,0
M,White,2014,85662,29,0
M,White,2015,86520,30,0
M,White,2007,73116,0,0
M,White,2008,73116,7,0
M,White,2009,73116,7,0
M,White,2010,78360,7,0
M,White,2011,79926,7,0
M,White,2012,83706,7,0
M,White,2013,83706,7,0
M,White,2014,88830,7,0
M,White,2015,89718,7,0
M,White,2007,64992,0,0
M,White,2008,68262,0,0
M,White,2009,68262,1,0
M,White,2010,73164,1,0
M,White,2011,74628,1,0
M,White,2012,75372,1,0
M,White,2013,78012,1,0
M,White,2014,82788,1,0
M,White,2015,83616,1,0
M,Hispanic,2007,68262,16,2
M,Hispanic,2008,68262,16,2
M,Hispanic,2009,70656,16,2
M,Hispanic,2010,75726,18,2
M,Hispanic,2011,77238,19,2
M,Hispanic,2012,78012,19,2
M,Hispanic,2013,78012,20,2
M,Hispanic,2014,85662,21,2
M,Hispanic,2015,86520,23,2
M,Hispanic,2007,68262,6,0
M,Hispanic,2008,68262,6,0
M,Hispanic,2009,68262,7,0
M,Hispanic,2010,73164,11,0
M,Hispanic,2011,74628,11,0
M,Hispanic,2012,78012,12,0
M,Hispanic,2013,78012,13,0
M,Hispanic,2014,82788,13,0
M,Hispanic,2015,83616,13,0
F,White,2007,73116,0,0
F,White,2008,73116,0,0
F,White,2009,73116,0,0
F,White,2010,78360,0,0
F,White,2011,82878,0,0
F,White,2012,83706,2,1
F,White,2013,83706,2,1
F,White,2014,88830,2,1
F,White,2015,89718,2,1
M,White,2007,68262,14,0
M,White,2008,68262,15,0
M,White,2009,68262,15,0
M,White,2010,73164,16,0
M,White,2011,74628,17,0
M,White,2012,78012,17,0
M,White,2013,78012,17,0
M,White,2014,82788,18,0
M,White,2015,83616,18,0
M,White,2007,43104,0,0
M,White,2008,55728,2,0
M,White,2009,58896,2,0
M,White,2010,66378,2,0
M,White,2011,71040,3,0
M,White,2012,75372,3,0
M,White,2013,75372,5,0
M,White,2014,79980,5,0
M,White,2015,80778,6,0
M,White,2007,68262,0,0
M,White,2008,68262,29,0
M,White,2009,70656,29,0
M,White,2010,75726,29,0
M,White,2011,77238,29,0
M,White,2012,78012,29,0
M,White,2013,78012,29,0
M,White,2014,85662,30,0
M,White,2015,86520,31,0
M,White,2007,68262,6,1
M,White,2008,68262,6,1
M,White,2009,68262,6,1
M,White,2010,73164,8,1
M,White,2011,74628,8,1
M,White,2012,78012,8,1
M,White,2013,78012,8,1
M,White,2014,82788,8,1
M,White,2015,83616,8,1
M,White,2007,70656,0,0
M,White,2008,70656,0,0
M,White,2009,70656,10,0
M,White,2010,75726,10,0
M,White,2011,79926,11,0
M,White,2012,80724,11,0
M,White,2013,80724,11,0
M,White,2014,85662,11,0
M,White,2015,86520,11,0
M,White,2007,43104,1,0
M,White,2008,58896,1,0
M,White,2009,61932,1,0
M,White,2010,69648,2,0
M,White,2011,74628,2,0
M,White,2012,75372,3,0
M,White,2013,75372,3,0
M,White,2014,79980,3,0
M,White,2015,80778,3,0
M,White,2007,68262,1,0
M,White,2008,68262,3,0
M,White,2009,68262,3,0
M,White,2010,73164,4,0
M,White,2011,74628,4,0
M,White,2012,78012,4,0
M,White,2013,78012,5,0
M,White,2014,82788,5,0
M,White,2015,83616,5,0
M,White,2007,61932,0,0
M,White,2008,64992,3,1
M,White,2009,68262,3,1
M,White,2010,73164,3,1
M,White,2011,74628,3,1
M,White,2012,75372,3,1
M,White,2013,75372,3,1
M,White,2014,82788,3,1
M,White,2015,87780,3,1
M,Black,2007,64992,0,0
M,Black,2008,68262,0,0
M,Black,2009,68262,0,0
M,Black,2010,73164,5,0
M,Black,2011,74628,5,0
M,Black,2012,75372,5,0
M,Black,2013,78012,6,0
M,Black,2014,82788,6,0
M,Black,2015,83616,6,0
M,White,2007,61932,2,0
M,White,2008,64992,4,0
M,White,2009,68262,5,0
M,White,2010,73164,6,0
M,White,2011,74628,7,0
M,White,2012,75372,7,0
M,White,2013,75372,7,0
M,White,2014,82788,7,0
M,White,2015,83616,8,0
M,Hispanic,2007,64992,0,0
M,Hispanic,2008,68262,1,0
M,Hispanic,2009,68262,1,0
M,Hispanic,2010,73164,2,0
M,Hispanic,2011,74628,2,0
M,Hispanic,2012,75372,2,0
M,Hispanic,2013,75372,2,0
M,Hispanic,2014,82788,2,0
M,Hispanic,2015,83616,2,0
M,Hispanic,2007,68262,0,0
M,Hispanic,2008,68262,12,0
M,Hispanic,2009,68262,12,0
M,Hispanic,2010,73164,12,0
M,Hispanic,2011,77238,12,0
M,Hispanic,2012,78012,12,0
M,Hispanic,2013,78012,12,0
M,Hispanic,2014,82788,15,0
M,Hispanic,2015,83616,15,0
F,Hispanic,2007,70656,12,0
F,Hispanic,2008,73116,14,0
F,Hispanic,2009,73116,15,0
F,Hispanic,2010,78360,15,0
F,Hispanic,2011,79926,15,0
F,Hispanic,2012,80724,15,0
F,Hispanic,2013,83706,15,0
F,Hispanic,2014,88830,15,0
F,Hispanic,2015,89718,15,0
M,White,2007,68262,0,0
M,White,2008,68262,0,0
M,White,2009,70656,0,0
M,White,2010,75726,0,0
M,White,2011,77238,0,0
M,White,2012,78012,0,0
M,White,2013,78012,0,0
M,White,2014,85662,0,0
M,White,2015,86520,0,0
M,Hispanic,2007,70656,0,0
M,Hispanic,2008,70656,16,1
M,Hispanic,2009,70656,17,1
M,Hispanic,2010,75726,18,1
M,Hispanic,2011,77238,19,1
M,Hispanic,2012,80724,21,1
M,Hispanic,2013,80724,21,1
M,Hispanic,2014,85662,21,1
M,Hispanic,2015,86520,21,1
F,White,2007,68262,7,0
F,White,2008,68262,10,0
F,White,2009,68262,11,0
F,White,2010,73164,13,0
F,White,2011,74628,15,0
F,White,2012,78012,16,0
F,White,2013,78012,16,0
F,White,2014,82788,17,0
F,White,2015,83616,17,0
F,Black,2007,70656,0,0
F,Black,2008,70656,0,0
F,Black,2009,70656,0,0
F,Black,2010,75726,0,0
F,Black,2011,79926,0,0
F,Black,2012,80724,0,0
F,Black,2013,80724,0,0
F,Black,2014,85662,0,0
F,Black,2015,86520,0,0
M,White,2007,43104,0,0
M,White,2008,58896,1,0
M,White,2009,61932,1,0
M,White,2010,69648,2,0
M,White,2011,74628,3,0
M,White,2012,75372,4,0
M,White,2013,75372,6,0
M,White,2014,79980,6,0
M,White,2015,80778,6,0
M,Asian/Pacific,2007,68262,12,0
M,Asian/Pacific,2008,68262,13,0
M,Asian/Pacific,2009,70656,13,0
M,Asian/Pacific,2010,75726,14,0
M,Asian/Pacific,2011,77238,14,0
M,Asian/Pacific,2012,78012,14,0
M,Asian/Pacific,2013,78012,14,0
M,Asian/Pacific,2014,85662,14,0
M,Asian/Pacific,2015,86520,17,0
M,White,2007,58896,2,0
M,White,2008,61932,3,0
M,White,2009,64992,3,0
M,White,2010,73164,5,0
M,White,2011,74628,6,0
M,White,2012,75372,7,0
M,White,2013,75372,9,0
M,White,2014,79980,9,0
M,White,2015,80778,9,0
M,White,2007,70656,10,0
M,White,2008,70656,10,0
M,White,2009,70656,10,0
M,White,2010,75726,10,0
M,White,2011,79926,10,0
M,White,2012,80724,10,0
M,White,2013,80724,10,0
M,White,2014,85662,10,0
M,White,2015,86520,10,0
M,Hispanic,2007,68262,1,0
M,Hispanic,2008,68262,4,0
M,Hispanic,2009,68262,5,0
M,Hispanic,2010,73164,5,0
M,Hispanic,2011,74628,5,0
M,Hispanic,2012,78012,5,0
M,Hispanic,2013,78012,5,0
M,Hispanic,2014,82788,5,0
M,Hispanic,2015,83616,5,0
F,Black,2007,68262,6,0
F,Black,2008,68262,6,0
F,Black,2009,68262,8,0
F,Black,2010,73164,10,0
F,Black,2011,74628,10,0
F,Black,2012,78012,10,0
F,Black,2013,78012,10,0
F,Black,2014,82788,10,0
F,Black,2015,83616,10,0
F,Black,2007,55728,0,0
F,Black,2008,58896,1,0
F,Black,2009,61932,2,0
F,Black,2010,69648,3,0
F,Black,2011,74628,3,0
F,Black,2012,75372,3,0
F,Black,2013,75372,4,0
F,Black,2014,79980,5,0
F,Black,2015,80778,5,0
M,White,2007,64992,9,0
M,White,2008,68262,10,0
M,White,2009,68262,13,0
M,White,2010,73164,17,0
M,White,2011,74628,19,0
M,White,2012,75372,22,1
M,White,2013,78012,24,1
M,White,2014,82788,25,1
M,White,2015,83616,28,1
M,Asian/Pacific,2007,68262,0,0
M,Asian/Pacific,2008,70656,19,0
M,Asian/Pacific,2009,70656,21,0
M,Asian/Pacific,2010,75726,21,0
M,Asian/Pacific,2011,77238,21,0
M,Asian/Pacific,2012,78012,21,0
M,Asian/Pacific,2013,80724,21,0
M,Asian/Pacific,2014,85662,21,0
M,Asian/Pacific,2015,86520,21,0
F,White,2007,68262,8,0
F,White,2008,68262,10,0
F,White,2009,68262,10,0
F,White,2010,73164,10,0
F,White,2011,74628,10,0
F,White,2012,78012,10,0
F,White,2013,78012,10,0
F,White,2014,82788,10,0
F,White,2015,83616,10,0
M,White,2007,55728,2,0
M,White,2008,58896,3,0
M,White,2009,61932,5,0
M,White,2010,69648,7,0
M,White,2011,74628,7,0
M,White,2012,75372,8,0
M,White,2013,75372,8,0
M,White,2014,79980,8,0
M,White,2015,80778,9,0
F,White,2007,70656,0,0
F,White,2008,73116,0,0
F,White,2009,73116,0,0
F,White,2010,78360,0,0
F,White,2011,79926,0,0
F,White,2012,80724,0,0
F,White,2013,83706,0,0
F,White,2014,88830,0,0
F,White,2015,89718,0,0
M,Asian/Pacific,2007,68262,6,0
M,Asian/Pacific,2008,68262,7,0
M,Asian/Pacific,2009,68262,12,0
M,Asian/Pacific,2010,73164,13,0
M,Asian/Pacific,2011,74628,13,0
M,Asian/Pacific,2012,78012,16,0
M,Asian/Pacific,2013,78012,16,0
M,Asian/Pacific,2014,82788,18,0
M,Asian/Pacific,2015,83616,18,0
M,Asian/Pacific,2007,58896,1,0
M,Asian/Pacific,2008,61932,1,0
M,Asian/Pacific,2009,64992,3,0
M,Asian/Pacific,2010,73164,3,0
M,Asian/Pacific,2011,74628,3,0
M,Asian/Pacific,2012,75372,3,0
M,Asian/Pacific,2013,75372,3,0
M,Asian/Pacific,2014,79980,3,0
M,Asian/Pacific,2015,83616,3,0
M,White,2007,73116,0,0
M,White,2008,73116,0,0
M,White,2009,73116,69,2
M,White,2010,78360,71,2
M,White,2011,82878,71,2
M,White,2012,83706,71,2
M,White,2013,83706,71,2
M,White,2014,88830,71,2
M,White,2015,89718,71,2
M,White,2007,61932,0,0
M,White,2008,64992,2,0
M,White,2009,68262,2,0
M,White,2010,73164,2,0
M,White,2011,74628,2,0
M,White,2012,75372,2,0
M,White,2013,75372,2,0
M,White,2014,79980,2,0
M,White,2015,83616,2,0
M,White,2007,70656,0,0
M,White,2008,70656,0,0
M,White,2009,73116,0,0
M,White,2010,78360,0,0
M,White,2011,79926,0,0
M,White,2012,80724,0,0
M,White,2013,80724,0,0
M,White,2014,88830,0,0
M,White,2015,89718,0,0
M,Hispanic,2007,68262,19,1
M,Hispanic,2008,70656,20,1
M,Hispanic,2009,70656,22,1
M,Hispanic,2010,75726,22,1
M,Hispanic,2011,77238,22,1
M,Hispanic,2012,78012,23,1
M,Hispanic,2013,80724,23,1
M,Hispanic,2014,85662,23,1
M,Hispanic,2015,86520,23,1
M,White,2007,70656,0,0
M,White,2008,73116,0,0
M,White,2009,73116,0,0
M,White,2010,78360,0,0
M,White,2011,79926,25,0
M,White,2012,80724,25,0
M,White,2013,83706,25,0
M,White,2014,88830,25,0
M,White,2015,89718,25,0
F,Black,2007,70656,7,0
F,Black,2008,70656,7,0
F,Black,2009,70656,7,0
F,Black,2010,78360,7,0
F,Black,2011,79926,7,0
F,Black,2012,80724,7,0
F,Black,2013,80724,7,0
F,Black,2014,85662,7,0
F,Black,2015,89718,7,0
F,White,2007,68262,13,1
F,White,2008,70656,13,1
F,White,2009,70656,13,1
F,White,2010,75726,13,1
F,White,2011,77238,13,1
F,White,2012,78012,13,1
F,White,2013,80724,13,1
F,White,2014,85662,13,1
F,White,2015,86520,13,1
M,White,2007,70656,41,4
M,White,2008,70656,41,4
M,White,2009,73116,41,4
M,White,2010,78360,41,4
M,White,2011,79926,41,4
M,White,2012,80724,41,4
M,White,2013,80724,41,4
M,White,2014,88830,41,4
M,White,2015,89718,41,4
M,White,2007,70656,23,1
M,White,2008,70656,26,1
M,White,2009,70656,27,1
M,White,2010,78360,32,1
M,White,2011,79926,32,1
M,White,2012,80724,32,1
M,White,2013,80724,32,1
M,White,2014,85662,32,1
M,White,2015,89718,32,1
M,White,2007,76764,0,0
M,White,2008,76764,0,0
M,White,2009,76764,8,3
M,White,2010,82272,8,3
M,White,2011,87048,8,3
M,White,2012,87918,8,3
M,White,2013,87918,8,3
M,White,2014,93300,8,3
M,White,2015,94236,8,3
M,Hispanic,2007,70656,0,0
M,Hispanic,2008,70656,53,0
M,Hispanic,2009,70656,53,0
M,Hispanic,2010,78360,54,0
M,Hispanic,2011,79926,54,0
M,Hispanic,2012,80724,54,0
M,Hispanic,2013,80724,55,0
M,Hispanic,2014,85662,56,0
M,Hispanic,2015,89718,56,0
M,Black,2007,61932,5,1
M,Black,2008,64992,10,1
M,Black,2009,68262,13,1
M,Black,2010,73164,18,1
M,Black,2011,74628,20,1
M,Black,2012,75372,20,1
M,Black,2013,75372,20,1
M,Black,2014,82788,21,1
M,Black,2015,83616,23,1
M,Black,2007,68262,0,0
M,Black,2008,68262,12,0
M,Black,2009,70656,13,0
M,Black,2010,75726,14,0
M,Black,2011,77238,14,0
M,Black,2012,78012,14,0
M,Black,2013,78012,15,0
M,Black,2014,85662,15,0
M,Black,2015,86520,15,0
F,White,2007,68262,0,0
F,White,2008,68262,0,0
F,White,2009,68262,6,1
F,White,2010,73164,6,1
F,White,2011,74628,7,1
F,White,2012,78012,8,1
F,White,2013,78012,8,1
F,White,2014,82788,8,1
F,White,2015,83616,10,1
M,Hispanic,2007,70656,39,1
M,Hispanic,2008,70656,39,1
M,Hispanic,2009,70656,39,1
M,Hispanic,2010,78360,39,1
M,Hispanic,2011,79926,39,1
M,Hispanic,2012,80724,40,1
M,Hispanic,2013,80724,40,1
M,Hispanic,2014,85662,40,1
M,Hispanic,2015,89718,40,1
M,Black,2007,68262,12,1
M,Black,2008,68262,15,1
M,Black,2009,70656,16,1
M,Black,2010,75726,17,1
M,Black,2011,77238,18,1
M,Black,2012,78012,19,1
M,Black,2013,78012,19,1
M,Black,2014,85662,20,1
M,Black,2015,86520,20,1
M,Black,2007,73116,0,0
M,Black,2008,73116,0,0
M,Black,2009,73116,0,0
M,Black,2010,78360,33,1
M,Black,2011,79926,33,1
M,Black,2012,83706,33,1
M,Black,2013,83706,33,1
M,Black,2014,88830,33,1
M,Black,2015,89718,33,1
M,White,2007,64992,9,0
M,White,2008,68262,12,0
M,White,2009,68262,14,0
M,White,2010,73164,16,0
M,White,2011,74628,16,0
M,White,2012,75372,18,0
M,White,2013,78012,19,0
M,White,2014,82788,19,0
M,White,2015,83616,20,0
M,White,2007,68262,10,1
M,White,2008,68262,13,1
M,White,2009,68262,18,1
M,White,2010,73164,20,1
M,White,2011,74628,29,1
M,White,2012,78012,35,1
M,White,2013,78012,47,1
M,White,2014,82788,50,1
M,White,2015,83616,52,1
F,White,2007,58896,0,0
F,White,2008,61932,0,0
F,White,2009,64992,0,0
F,White,2010,73164,1,0
F,White,2011,74628,2,0
F,White,2012,75372,3,0
F,White,2013,75372,3,0
F,White,2014,79980,3,0
F,White,2015,83616,3,0
F,Black,2007,70656,7,0
F,Black,2008,70656,7,0
F,Black,2009,70656,7,0
F,Black,2010,78360,7,0
F,Black,2011,79926,7,0
F,Black,2012,80724,7,0
F,Black,2013,80724,7,0
F,Black,2014,85662,7,0
F,Black,2015,89718,7,0
M,Black,2007,68262,17,1
M,Black,2008,70656,17,1
M,Black,2009,70656,18,1
M,Black,2010,75726,18,1
M,Black,2011,77238,19,1
M,Black,2012,78012,19,1
M,Black,2013,80724,19,1
M,Black,2014,85662,19,1
M,Black,2015,86520,19,1
M,Hispanic,2007,68262,2,0
M,Hispanic,2008,68262,2,0
M,Hispanic,2009,68262,2,0
M,Hispanic,2010,75726,2,0
M,Hispanic,2011,77238,2,0
M,Hispanic,2012,78012,2,0
M,Hispanic,2013,78012,2,0
M,Hispanic,2014,82788,2,0
M,Hispanic,2015,86520,2,0
M,Hispanic,2007,68262,30,1
M,Hispanic,2008,68262,39,1
M,Hispanic,2009,70656,43,1
M,Hispanic,2010,75726,46,1
M,Hispanic,2011,77238,47,1
M,Hispanic,2012,78012,47,1
M,Hispanic,2013,78012,47,1
M,Hispanic,2014,85662,49,1
M,Hispanic,2015,86520,50,1
M,White,2007,58896,1,0
M,White,2008,61932,1,0
M,White,2009,64992,8,0
M,White,2010,73164,13,0
M,White,2011,74628,20,0
M,White,2012,75372,21,0
M,White,2013,75372,22,0
M,White,2014,79980,22,0
M,White,2015,80778,24,0
F,Black,2007,68262,0,0
F,Black,2008,68262,0,0
F,Black,2009,68262,0,0
F,Black,2010,73164,0,0
F,Black,2011,77238,0,0
F,Black,2012,78012,6,1
F,Black,2013,78012,8,1
F,Black,2014,82788,8,1
F,Black,2015,83616,9,1
M,Black,2007,61932,0,0
M,Black,2008,64992,0,0
M,Black,2009,68262,6,0
M,Black,2010,73164,8,0
M,Black,2011,74628,9,0
M,Black,2012,75372,13,1
M,Black,2013,75372,13,1
M,Black,2014,79980,13,1
M,Black,2015,83616,14,1
M,Black,2007,68262,0,0
M,Black,2008,68262,7,0
M,Black,2009,70656,7,0
M,Black,2010,75726,8,0
M,Black,2011,77238,8,0
M,Black,2012,78012,8,0
M,Black,2013,78012,9,0
M,Black,2014,85662,9,0
M,Black,2015,86520,10,0
F,Black,2007,68262,10,0
F,Black,2008,68262,10,0
F,Black,2009,70656,10,0
F,Black,2010,75726,10,0
F,Black,2011,77238,10,0
F,Black,2012,78012,10,0
F,Black,2013,78012,10,0
F,Black,2014,85662,12,1
F,Black,2015,86520,12,1
M,Hispanic,2007,68262,14,1
M,Hispanic,2008,68262,14,1
M,Hispanic,2009,68262,15,1
M,Hispanic,2010,73164,15,1
M,Hispanic,2011,77238,15,1
M,Hispanic,2012,78012,15,1
M,Hispanic,2013,78012,15,1
M,Hispanic,2014,82788,15,1
M,Hispanic,2015,83616,15,1
M,White,2007,55728,0,0
M,White,2008,58896,3,1
M,White,2009,61932,5,1
M,White,2010,69648,6,1
M,White,2011,74628,8,2
M,White,2012,75372,9,2
M,White,2013,75372,14,2
M,White,2014,79980,14,2
M,White,2015,80778,14,2
M,Hispanic,2007,43104,0,0
M,Hispanic,2008,55728,0,0
M,Hispanic,2009,58896,3,0
M,Hispanic,2010,66378,8,1
M,Hispanic,2011,71040,12,1
M,Hispanic,2012,75372,19,1
M,Hispanic,2013,75372,22,1
M,Hispanic,2014,79980,24,1
M,Hispanic,2015,80778,25,1
M,White,2007,87294,0,0
M,White,2008,87534,0,0
M,White,2009,87534,0,0
M,White,2010,96828,0,0
M,White,2011,98766,0,0
M,White,2012,99756,0,0
M,White,2013,99756,0,0
M,White,2014,105864,0,0
M,White,2015,110370,0,0
M,Hispanic,2007,70656,0,0
M,Hispanic,2008,73116,0,0
M,Hispanic,2009,73116,0,0
M,Hispanic,2010,78360,0,0
M,Hispanic,2011,79926,33,2
M,Hispanic,2012,80724,33,2
M,Hispanic,2013,83706,33,2
M,Hispanic,2014,88830,33,2
M,Hispanic,2015,89718,33,2
M,White,2007,68262,18,0
M,White,2008,68262,22,0
M,White,2009,68262,22,0
M,White,2010,73164,22,0
M,White,2011,77238,22,0
M,White,2012,78012,22,0
M,White,2013,78012,22,0
M,White,2014,82788,22,0
M,White,2015,83616,22,0
F,White,2007,61932,2,0
F,White,2008,64992,4,0
F,White,2009,68262,4,0
F,White,2010,73164,6,0
F,White,2011,74628,10,0
F,White,2012,75372,11,0
F,White,2013,75372,12,0
F,White,2014,79980,14,1
F,White,2015,83616,14,1
M,White,2007,68262,0,0
M,White,2008,68262,18,0
M,White,2009,70656,18,0
M,White,2010,75726,18,0
M,White,2011,77238,18,0
M,White,2012,78012,18,0
M,White,2013,78012,21,0
M,White,2014,85662,23,0
M,White,2015,86520,23,0
M,Hispanic,2007,64992,18,0
M,Hispanic,2008,68262,21,0
M,Hispanic,2009,68262,26,0
M,Hispanic,2010,73164,33,0
M,Hispanic,2011,74628,37,0
M,Hispanic,2012,75372,39,0
M,Hispanic,2013,78012,43,0
M,Hispanic,2014,82788,46,0
M,Hispanic,2015,83616,49,0
M,White,2007,64992,7,0
M,White,2008,68262,12,0
M,White,2009,68262,15,0
M,White,2010,73164,21,0
M,White,2011,74628,24,0
M,White,2012,75372,25,0
M,White,2013,75372,26,0
M,White,2014,82788,26,0
M,White,2015,83616,26,0
M,White,2007,55728,0,0
M,White,2008,58896,1,0
M,White,2009,61932,1,0
M,White,2010,69648,1,0
M,White,2011,74628,3,0
M,White,2012,75372,4,0
M,White,2013,75372,5,0
M,White,2014,79980,8,0
M,White,2015,80778,8,0
M,Black,2007,70656,32,2
M,Black,2008,70656,33,3
M,Black,2009,73116,35,3
M,Black,2010,78360,35,3
M,Black,2011,79926,36,3
M,Black,2012,80724,36,3
M,Black,2013,80724,36,3
M,Black,2014,88830,36,3
M,Black,2015,89718,37,3
M,Black,2007,68262,1,0
M,Black,2008,68262,1,0
M,Black,2009,68262,2,0
M,Black,2010,73164,3,0
M,Black,2011,77238,4,0
M,Black,2012,78012,5,0
M,Black,2013,78012,5,0
M,Black,2014,82788,6,0
M,Black,2015,83616,6,0
M,White,2007,70656,0,0
M,White,2008,70656,9,2
M,White,2009,70656,9,2
M,White,2010,75726,9,2
M,White,2011,77238,9,2
M,White,2012,80724,9,2
M,White,2013,80724,9,2
M,White,2014,85662,9,2
M,White,2015,86520,9,2
M,Black,2007,58896,5,0
M,Black,2008,61932,8,0
M,Black,2009,64992,18,0
M,Black,2010,73164,23,0
M,Black,2011,74628,26,0
M,Black,2012,75372,29,0
M,Black,2013,75372,33,0
M,Black,2014,79980,33,0
M,Black,2015,83616,33,0
M,Black,2007,68262,52,1
M,Black,2008,68262,59,1
M,Black,2009,70656,63,1
M,Black,2010,75726,71,1
M,Black,2011,77238,72,1
M,Black,2012,78012,73,1
M,Black,2013,78012,73,1
M,Black,2014,85662,74,1
M,Black,2015,86520,74,1
M,Black,2007,58896,2,0
M,Black,2008,61932,5,0
M,Black,2009,64992,7,0
M,Black,2010,73164,8,0
M,Black,2011,74628,8,0
M,Black,2012,75372,10,0
M,Black,2013,75372,12,0
M,Black,2014,79980,14,0
M,Black,2015,80778,14,0
F,Black,2007,70656,0,0
F,Black,2008,70656,0,0
F,Black,2009,70656,4,1
F,Black,2010,75726,7,1
F,Black,2011,79926,9,1
F,Black,2012,80724,10,1
F,Black,2013,80724,10,1
F,Black,2014,85662,10,1
F,Black,2015,86520,10,1
M,Hispanic,2007,68262,0,0
M,Hispanic,2008,68262,0,0
M,Hispanic,2009,68262,0,0
M,Hispanic,2010,73164,0,0
M,Hispanic,2011,74628,0,0
M,Hispanic,2012,75372,0,0
M,Hispanic,2013,78012,0,0
M,Hispanic,2014,82788,0,0
M,Hispanic,2015,87780,0,0
M,Black,2007,68262,12,2
M,Black,2008,68262,14,2
M,Black,2009,70656,18,2
M,Black,2010,75726,18,2
M,Black,2011,77238,18,2
M,Black,2012,78012,18,2
M,Black,2013,78012,18,2
M,Black,2014,85662,18,2
M,Black,2015,86520,18,2
M,White,2007,61932,2,0
M,White,2008,64992,3,0
M,White,2009,68262,8,0
M,White,2010,73164,11,0
M,White,2011,74628,13,0
M,White,2012,75372,14,0
M,White,2013,75372,15,0
M,White,2014,82788,20,0
M,White,2015,83616,21,0
F,Hispanic,2007,68262,0,0
F,Hispanic,2008,68262,0,0
F,Hispanic,2009,68262,11,1
F,Hispanic,2010,75726,13,1
F,Hispanic,2011,77238,13,1
F,Hispanic,2012,78012,13,1
F,Hispanic,2013,78012,14,1
F,Hispanic,2014,82788,14,1
F,Hispanic,2015,86520,14,1
M,White,2007,68262,0,0
M,White,2008,70656,20,2
M,White,2009,70656,20,2
M,White,2010,75726,20,2
M,White,2011,77238,21,2
M,White,2012,78012,21,2
M,White,2013,80724,21,2
M,White,2014,85662,24,2
M,White,2015,86520,24,2
F,Hispanic,2007,70656,0,0
F,Hispanic,2008,70656,0,0
F,Hispanic,2009,70656,0,0
F,Hispanic,2010,78360,0,0
F,Hispanic,2011,79926,0,0
F,Hispanic,2012,80724,0,0
F,Hispanic,2013,80724,0,0
F,Hispanic,2014,85662,0,0
F,Hispanic,2015,89718,0,0
M,Hispanic,2007,58896,2,0
M,Hispanic,2008,61932,7,0
M,Hispanic,2009,64992,9,0
M,Hispanic,2010,73164,10,0
M,Hispanic,2011,74628,14,0
M,Hispanic,2012,75372,14,0
M,Hispanic,2013,75372,14,0
M,Hispanic,2014,79980,14,0
M,Hispanic,2015,83616,14,0
M,White,2007,64992,5,0
M,White,2008,68262,6,0
M,White,2009,68262,8,0
M,White,2010,73164,13,1
M,White,2011,74628,16,1
M,White,2012,75372,18,1
M,White,2013,78012,21,1
M,White,2014,82788,23,1
M,White,2015,83616,23,1
M,Hispanic,2007,68262,0,0
M,Hispanic,2008,68262,6,0
M,Hispanic,2009,68262,9,0
M,Hispanic,2010,75726,11,0
M,Hispanic,2011,77238,12,0
M,Hispanic,2012,78012,12,0
M,Hispanic,2013,78012,13,0
M,Hispanic,2014,82788,13,0
M,Hispanic,2015,86520,14,0
M,Hispanic,2007,73116,50,2
M,Hispanic,2008,73116,50,2
M,Hispanic,2009,73116,50,2
M,Hispanic,2010,78360,51,2
M,Hispanic,2011,82878,51,2
M,Hispanic,2012,83706,53,2
M,Hispanic,2013,83706,54,2
